Time: 969.7533316612244
         906194041 function calls (896892143 primitive calls) in 1000.890 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 configparser.py:375(BasicInterpolation)
        1    0.000    0.000    0.000    0.000 configparser.py:447(ExtendedInterpolation)
        1    0.000    0.000    0.000    0.000 configparser.py:521(LegacyInterpolation)
        1    0.000    0.000    0.004    0.004 configparser.py:559(RawConfigParser)
        1    0.000    0.000    0.000    0.000 console.py:3(<module>)
        1    0.000    0.000    0.006    0.006 construction.py:123(init_ndarray)
        1    0.000    0.000    0.000    0.000 construction.py:192(<listcomp>)
        1    0.000    0.000    0.000    0.000 construction.py:201(<listcomp>)
        4    0.000    0.000    0.003    0.001 construction.py:213(init_dict)
        8    0.000    0.000    0.000    0.000 construction.py:245(<genexpr>)
        4    0.000    0.000    0.000    0.000 construction.py:249(<listcomp>)
        4    0.000    0.000    0.000    0.000 construction.py:252(<listcomp>)
        1    0.000    0.000    0.000    0.000 construction.py:260(prep_ndarray)
        8    0.364    0.046   15.620    1.953 construction.py:300(_homogenize)
        4    0.000    0.000    0.000    0.000 construction.py:331(extract_index)
   307556    0.161    0.000    0.808    0.000 construction.py:337(extract_array)
   307521    1.188    0.000   14.929    0.000 construction.py:388(sanitize_array)
        1    0.000    0.000    0.000    0.000 construction.py:4(<module>)
        1    0.000    0.000    0.000    0.000 construction.py:417(_get_axes)
        4    0.021    0.005   11.451    2.863 construction.py:437(to_arrays)
        1    0.037    0.037   10.833   10.833 construction.py:504(_list_of_series_to_arrays)
   307519    0.665    0.000    8.603    0.000 construction.py:506(_try_cast)
        1    0.000    0.000    0.000    0.000 construction.py:507(<listcomp>)
        3    0.000    0.000    0.597    0.199 construction.py:537(_list_of_dict_to_arrays)
        8    0.000    0.000   24.122    3.015 construction.py:56(arrays_to_mgr)
   615010    0.222    0.000    0.254    0.000 construction.py:560(<genexpr>)
        4    0.000    0.000    0.000    0.000 construction.py:561(<genexpr>)
        3    0.170    0.057    0.170    0.057 construction.py:566(<listcomp>)
       11    0.000    0.000    0.000    0.000 construction.py:570(is_empty_data)
        4    0.000    0.000   10.811    2.703 construction.py:574(_convert_object_array)
   307510    0.287    0.000   10.719    0.000 construction.py:586(convert)
        4    0.092    0.023   10.811    2.703 construction.py:592(<listcomp>)
        1    0.000    0.000    0.001    0.001 construction.py:6(<module>)
       11    0.000    0.000    0.000    0.000 construction.py:601(sanitize_index)
        1    0.000    0.000    0.004    0.004 context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 context.py:17(BufferTooShort)
        1    0.000    0.000    0.000    0.000 context.py:20(TimeoutError)
        1    0.000    0.000    0.000    0.000 context.py:202(reducer)
        1    0.000    0.000    0.000    0.000 context.py:219(Process)
        1    0.000    0.000    0.000    0.000 context.py:225(DefaultContext)
        1    0.000    0.000    0.000    0.000 context.py:228(__init__)
        1    0.000    0.000    0.000    0.000 context.py:23(AuthenticationError)
        1    0.000    0.000    0.000    0.000 context.py:264(<listcomp>)
        1    0.000    0.000    0.000    0.000 context.py:30(BaseContext)
        1    0.000    0.000    0.000    0.000 context.py:317(SpawnProcess)
        1    0.000    0.000    0.000    0.000 context.py:324(SpawnContext)
       36    0.000    0.000    0.000    0.000 contextlib.py:107(__enter__)
       36    0.000    0.000    0.000    0.000 contextlib.py:116(__exit__)
       27    0.000    0.000    0.000    0.000 contextlib.py:210(contextmanager)
       36    0.000    0.000    0.000    0.000 contextlib.py:237(helper)
        1    0.000    0.000    0.000    0.000 contextlib.py:58(_recreate_cm)
        1    0.000    0.000    0.000    0.000 contextlib.py:70(__call__)
        1    0.000    0.000    0.000    0.000 contextlib.py:71(inner)
       36    0.000    0.000    0.000    0.000 contextlib.py:81(__init__)
        1    0.000    0.000    0.007    0.007 control.py:1(<module>)
        1    0.000    0.000    0.000    0.000 control.py:6(GroundControlPoint)
        1    0.000    0.000    0.009    0.009 converters.py:3(<module>)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1064(SinusoidalConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:108(AzumuthalEquidistantConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1119(StereographicConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1193(UTMConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1216(TransverseMercatorConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1292(VerticalPerspectiveConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1377(RotatedLatitudeLongitudeConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1414(EquidistantCylindricalConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:1493(ToWGS84Transformation)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:16(AlbersEqualAreaConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:175(GeostationarySatelliteConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:264(LambertAzumuthalEqualAreaConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:331(LambertConformalConic2SPConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:416(LambertConformalConic1SPConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:492(LambertCylindricalEqualAreaConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:559(LambertCylindricalEqualAreaScaleConversion)
        1    0.000    0.000    0.005    0.005 coordinate_operation.py:6(<module>)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:617(MercatorAConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:693(MercatorBConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:760(HotineObliqueMercatorBConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:853(OrthographicConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:920(PolarStereographicAConversion)
        1    0.000    0.000    0.000    0.000 coordinate_operation.py:997(PolarStereographicBConversion)
        1    0.000    0.000    0.000    0.000 coordinate_system.py:127(Ellipsoidal3DCS)
        1    0.000    0.000    0.000    0.000 coordinate_system.py:275(Cartesian2DCS)
        1    0.000    0.000    0.000    0.000 coordinate_system.py:358(VerticalCS)
        1    0.000    0.000    0.000    0.000 coordinate_system.py:4(<module>)
        1    0.000    0.000    0.000    0.000 coordinate_system.py:57(Ellipsoidal2DCS)
        1    0.000    0.000    0.000    0.000 coords.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coords.py:15(CoordinateSequence)
        1    0.000    0.000    0.000    0.000 coords.py:159(BoundsOp)
        1    0.000    0.000    0.000    0.000 coords.py:161(__init__)
  3075040   71.036    0.000  171.843    0.000 coords.py:164(__call__)
        1    0.000    0.000    0.002    0.002 coords.py:2(<module>)
  3690048    1.219    0.000    1.219    0.000 coords.py:41(__init__)
 11070144   19.678    0.000   21.056    0.000 coords.py:44(_update)
  7380096   17.989    0.000   33.217    0.000 coords.py:48(__len__)
        1    0.000    0.000    0.000    0.000 coords.py:8(BoundingBox)
        1    0.000    0.000    0.002    0.002 copy.py:49(<module>)
        1    0.000    0.000    0.000    0.000 copy.py:55(Error)
        1    0.000    0.000    0.000    0.000 copy.py:66(copy)
        1    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        2    0.001    0.000    0.039    0.020 core.py:1(<module>)
       18    0.000    0.000    0.000    0.000 core.py:1003(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1069(MultiCommand)
        1    0.000    0.000    0.000    0.000 core.py:1131(_DomainedBinaryOperation)
        6    0.000    0.000    0.000    0.000 core.py:1152(__init__)
   584661    5.571    0.000   19.608    0.000 core.py:1163(__call__)
        4    0.000    0.000    0.000    0.000 core.py:122(doc_note)
  2460033    1.221    0.000    1.221    0.000 core.py:1289(_replace_dtype_fields_recursive)
  2460033    2.592    0.000    3.812    0.000 core.py:1321(_replace_dtype_fields)
        1    0.000    0.000    0.000    0.000 core.py:1331(Group)
  2460033    0.920    0.000    4.733    0.000 core.py:1335(make_mask_descr)
  8549421    2.253    0.000    3.292    0.000 core.py:1368(getmask)
        1    0.000    0.000    0.000    0.000 core.py:1390(CommandCollection)
        1    0.000    0.000    0.000    0.000 core.py:1421(Parameter)
  1845024    1.616    0.000    7.392    0.000 core.py:1430(getmaskarray)
       44    0.000    0.000    0.001    0.000 core.py:145(get_object_signature)
       23    0.000    0.000    0.001    0.000 core.py:1468(__init__)
   615008    0.460    0.000    3.883    0.000 core.py:1551(_shrink_mask)
   615008    1.266    0.000    7.592    0.000 core.py:1561(make_mask)
        1    0.000    0.000    0.000    0.000 core.py:159(Context)
        1    0.000    0.000    0.000    0.000 core.py:162(MAError)
   615008    0.391    0.000    1.019    0.000 core.py:1650(make_mask_none)
        1    0.000    0.000    0.000    0.000 core.py:1653(Option)
       21    0.000    0.000    0.001    0.000 core.py:1694(__init__)
        1    0.000    0.000    0.000    0.000 core.py:170(MaskError)
   615008    2.582    0.000   10.642    0.000 core.py:1700(mask_or)
       21    0.000    0.000    0.000    0.000 core.py:1780(_parse_decls)
       21    0.000    0.000    0.000    0.000 core.py:1807(<lambda>)
   645908    0.678    0.000    3.739    0.000 core.py:1824(_check_mask_axis)
        1    0.000    0.000    0.000    0.000 core.py:1968(Argument)
        2    0.000    0.000    0.000    0.000 core.py:1978(__init__)
        2    0.000    0.000    0.000    0.000 core.py:2008(_parse_decls)
        1    0.000    0.000    0.000    0.000 core.py:202(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:204(<listcomp>)
        1    0.001    0.001    0.004    0.004 core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2389(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2395(__init__)
        7    0.000    0.000    0.000    0.000 core.py:2562(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:2607(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2717(MaskedArray)
   615009    3.687    0.000   17.035    0.000 core.py:2782(__new__)
  6150082   22.536    0.000   33.468    0.000 core.py:2912(_update_from)
  4305058   33.074    0.000   74.090    0.000 core.py:2938(__array_finalize__)
  1230016    6.316    0.000   58.343    0.000 core.py:3031(__array_wrap__)
  1230016    0.947    0.000    8.339    0.000 core.py:3049(<listcomp>)
  1230017    2.553    0.000   23.515    0.000 core.py:3087(view)
   615008    3.283    0.000   16.766    0.000 core.py:3177(__getitem__)
   615008    0.318    0.000    0.409    0.000 core.py:3191(_is_scalar)
 16021112    7.232    0.000    7.232    0.000 core.py:3363(dtype)
  5535074    3.111    0.000    3.111    0.000 core.py:3379(shape)
  2460585    1.360    0.000    2.494    0.000 core.py:3593(_get_data)
   645908    1.598    0.000    7.527    0.000 core.py:3687(filled)
   615008    1.916    0.000    4.530    0.000 core.py:3767(compressed)
   584661    0.523    0.000    0.754    0.000 core.py:3988(_delegate_binop)
   584661    0.632    0.000   20.994    0.000 core.py:4150(__truediv__)
   645908    1.062    0.000    2.749    0.000 core.py:439(_check_fill_value)
   645908    2.078    0.000   17.114    0.000 core.py:5010(sum)
   615008    0.381    0.000    0.529    0.000 core.py:593(filled)
        1    0.000    0.000    0.000    0.000 core.py:60(free_returned_char_p)
        1    0.000    0.000    0.000    0.000 core.py:6152(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:631(BaseCommand)
        1    0.000    0.000    0.000    0.000 core.py:6348(MaskedConstant)
        4    0.000    0.000    0.000    0.000 core.py:6352(__has_singleton)
        1    0.000    0.000    0.000    0.000 core.py:6358(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6376(__array_finalize__)
   584661    0.142    0.000    0.142    0.000 core.py:6396(__str__)
        2    0.000    0.000    0.000    0.000 core.py:6440(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:6532(_extrema_operation)
        2    0.000    0.000    0.000    0.000 core.py:6541(__init__)
        2    0.000    0.000    0.000    0.000 core.py:660(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6649(_frommethod)
       26    0.000    0.000    0.001    0.000 core.py:6660(__init__)
       26    0.000    0.000    0.001    0.000 core.py:6665(getdoc)
  1169322    1.008    0.000    2.041    0.000 core.py:677(getdata)
        1    0.000    0.000    0.012    0.012 core.py:7(<module>)
   615008    0.374    0.000    1.201    0.000 core.py:7043(reshape)
   615008    0.392    0.000    0.596    0.000 core.py:789(is_string_or_list_of_strings)
        1    0.000    0.000    0.000    0.000 core.py:7983(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:7996(__init__)
        8    0.000    0.000    0.000    0.000 core.py:8001(getdoc)
